Date,Stock,Sector,Closing Price,Trading Volume
2023-10-25,GS,Healthcare,499.42,2353962.0
2023-10-26,GS,Healthcare,109.93,3049908.0
2023-10-27,GS,Healthcare,434.1,4113880.0
2023-10-28,GS,Healthcare,246.15,2031441.0
2023-10-29,GS,Healthcare,436.65,365033.0
2023-10-30,GS,Healthcare,321.85,4828161.0
2023-10-31,GS,Healthcare,460.65,3452477.0
2023-11-01,GS,Healthcare,470.48,4024845.0
2023-11-02,GS,Healthcare,103.64,1235730.0
2023-11-03,GS,Healthcare,130.16,1256649.0
2023-11-04,GS,Healthcare,200.14,3802085.0
2023-11-05,GS,Healthcare,367.73,942329.0
2023-11-06,GS,Healthcare,,1293582.0
2023-11-07,GS,Healthcare,283.98,988976.0
2023-11-08,GS,Healthcare,342.79,1691570.0
2023-11-09,GS,Healthcare,175.4,274588.0
2023-11-10,GS,Healthcare,,3873618.0
2023-11-11,GS,Healthcare,486.93,3685854.0
2023-11-12,GS,Healthcare,207.44,1630332.0
2023-11-13,GS,Healthcare,297.93,4419050.0
2023-11-14,GS,Healthcare,134.45,4839023.0
2023-11-15,GS,Healthcare,323.65,1133290.0
2023-11-16,GS,Healthcare,301.11,4725535.0
2023-11-17,GS,Healthcare,157.77,3546549.0
2023-11-18,GS,Healthcare,276.83,3258546.0
2023-11-19,GS,Healthcare,233.64,581438.0
2023-11-20,GS,Healthcare,308.73,4868424.0
2023-11-21,GS,Healthcare,334.26,2805430.0
2023-11-22,GS,Healthcare,103.4,1358542.0
2023-11-23,GS,Healthcare,404.4,1220780.0
2023-11-24,GS,Healthcare,385.21,2242936.0
2023-11-25,GS,Healthcare,246.51,4172091.0
2023-11-26,GS,Healthcare,121.17,1404140.0
2023-11-27,GS,Healthcare,401.97,4908098.0
2023-11-28,GS,Healthcare,482.07,3893868.0
2023-11-29,GS,Healthcare,196.06,1888702.0
2023-11-30,GS,Healthcare,229.41,3796724.0
2023-12-01,GS,Healthcare,173.53,1691711.0
2023-12-02,GS,Healthcare,330.77,1728853.0
2023-12-03,GS,Healthcare,161.94,2158721.0
2023-12-04,GS,Healthcare,242.48,2060391.0
2023-12-05,GS,Healthcare,378.81,4757448.0
2023-12-06,GS,Healthcare,324.05,4176773.0
2023-12-07,GS,Healthcare,254.59,4612121.0
2023-12-08,GS,Healthcare,268.1,
2023-12-09,GS,Healthcare,324.84,159072.0
2023-12-10,GS,Healthcare,102.35,3575432.0
2023-12-11,GS,Healthcare,131.4,3983337.0
2023-12-12,GS,Healthcare,452.5,2263843.0
2023-12-13,GS,Healthcare,131.15,2862594.0
2023-12-14,GS,Healthcare,382.72,4134941.0
2023-12-15,GS,Healthcare,468.02,4301390.0
2023-12-16,GS,Healthcare,208.27,489962.0
2023-12-17,GS,Healthcare,248.2,4886445.0
2023-12-18,GS,Healthcare,327.57,3577899.0
2023-12-19,GS,Healthcare,452.68,3523788.0
2023-12-20,GS,Healthcare,476.76,901680.0
2023-12-21,GS,Healthcare,395.83,4231279.0
2023-12-22,GS,Healthcare,134.65,1959234.0
2023-12-23,GS,Healthcare,367.66,1042529.0
2023-12-24,GS,Healthcare,264.12,4040008.0
2023-12-25,GS,Healthcare,288.28,1687138.0
2023-12-26,GS,Healthcare,119.66,2186172.0
2023-12-27,GS,Healthcare,176.42,1465265.0
2023-12-28,GS,Healthcare,416.21,4030131.0
2023-12-29,GS,Healthcare,281.58,3342222.0
2023-12-30,GS,Healthcare,220.66,215981.0
2023-12-31,GS,Healthcare,253.61,4310608.0
2023-01-01,XOM,Finance,,1987145.0
2023-01-02,XOM,Finance,461.33,2197711.0
2023-01-03,XOM,Finance,127.88,137361.0
2023-01-04,XOM,Finance,123.29,2998845.0
2023-01-05,XOM,Finance,,3563227.0
2023-01-06,XOM,Finance,,2557856.0
2023-01-07,XOM,Finance,251.84,1861856.0
2023-01-08,XOM,Finance,,2441102.0
2023-01-09,XOM,Finance,368.93,3671488.0
2023-01-10,XOM,Finance,312.48,100037.0
2023-01-11,XOM,Finance,139.55,3717177.0
2023-01-12,XOM,Finance,424.87,4597868.0
2023-01-13,XOM,Finance,446.41,721531.0
2023-01-14,XOM,Finance,168.87,753668.0
2023-01-15,XOM,Finance,440.2,3504158.0
2023-01-16,XOM,Finance,451.14,2756040.0
2023-01-17,XOM,Finance,319.77,803645.0
2023-01-18,XOM,Finance,362.47,1405927.0
2023-01-19,XOM,Finance,252.89,2721872.0
2023-01-20,XOM,Finance,212.72,693975.0
2023-01-21,XOM,Finance,388.79,2965728.0
2023-01-22,XOM,Finance,444.75,4083063.0
2023-01-23,XOM,Finance,361.63,2382373.0
2023-01-24,XOM,Finance,304.64,2940152.0
2023-01-25,XOM,Finance,163.57,
2023-01-26,XOM,Finance,121.38,952224.0
2023-01-27,XOM,Finance,278.28,2492735.0
2023-01-28,XOM,Finance,119.74,1461968.0
2023-01-29,XOM,Finance,327.73,3722546.0
2023-01-30,XOM,Finance,253.09,4995035.0
2023-01-31,XOM,Finance,402.88,3706940.0
2023-02-01,XOM,Finance,222.26,3168929.0
2023-02-02,XOM,Finance,,3700200.0
2023-02-03,XOM,Finance,315.07,659031.0
2023-02-04,XOM,Finance,101.88,2801243.0
2023-02-05,XOM,Finance,128.96,2219228.0
2023-02-06,XOM,Finance,216.15,4535728.0
2023-02-07,XOM,Finance,452.89,306384.0
2023-02-08,XOM,Finance,158.81,3627089.0
2023-02-09,XOM,Finance,384.36,4235554.0
2023-02-10,XOM,Finance,489.35,4439242.0
2023-02-11,XOM,Finance,416.23,3088088.0
2023-02-12,XOM,Finance,197.18,1079907.0
2023-02-13,XOM,Finance,463.35,313968.0
2023-02-14,XOM,Finance,137.24,4682692.0
2023-02-15,XOM,Finance,287.26,394957.0
2023-02-16,XOM,Finance,455.02,2001737.0
2023-02-17,XOM,Finance,356.51,2447855.0
2023-02-18,XOM,Finance,265.46,1564458.0
2023-02-19,XOM,Finance,217.13,2402743.0
2023-02-20,XOM,Finance,250.04,4688156.0
2023-02-21,XOM,Finance,303.58,1085461.0
2023-02-22,XOM,Finance,227.62,2721021.0
2023-02-23,XOM,Finance,487.59,3455361.0
2023-02-24,XOM,Finance,473.23,1906423.0
2023-02-25,XOM,Finance,448.27,2050408.0
2023-02-26,XOM,Finance,268.73,727915.0
2023-02-27,XOM,Finance,376.52,3694128.0
2023-02-28,XOM,Finance,461.13,1276957.0
2023-03-01,XOM,Finance,440.17,1506427.0
2023-03-02,XOM,Finance,265.73,3589550.0
2023-03-03,XOM,Finance,144.95,3995090.0
2023-03-04,XOM,Finance,130.25,1945786.0
2023-03-05,XOM,Finance,330.83,2865013.0
2023-03-06,XOM,Finance,357.05,136382.0
2023-03-07,XOM,Finance,439.94,962219.0
2023-03-08,XOM,Finance,217.01,1818303.0
2023-03-09,XOM,Finance,166.99,4152127.0
2023-03-10,XOM,Finance,251.6,1374856.0
2023-03-11,XOM,Finance,241.43,3901082.0
2023-03-12,XOM,Finance,152.99,3446668.0
2023-03-13,XOM,Finance,368.91,4029268.0
2023-03-14,XOM,Finance,303.48,2807260.0
2023-03-15,XOM,Finance,388.45,3305677.0
2023-03-16,XOM,Finance,241.08,2606068.0
2023-03-17,XOM,Finance,230.28,1735407.0
2023-03-18,XOM,Finance,289.03,4192550.0
2023-03-19,XOM,Finance,450.96,583075.0
2023-03-20,XOM,Finance,116.11,4059770.0
2023-03-21,XOM,Finance,421.93,
2023-03-22,XOM,Finance,247.6,427370.0
2023-03-23,XOM,Finance,441.85,3028751.0
2023-03-24,XOM,Finance,420.88,2264533.0
2023-03-25,XOM,Finance,239.5,933142.0
2023-03-26,XOM,Finance,377.55,4573214.0
2023-03-27,XOM,Finance,163.85,4396720.0
2023-03-28,XOM,Finance,458.51,3782796.0
2023-03-29,XOM,Finance,261.8,942653.0
2023-03-30,XOM,Finance,282.25,1936517.0
2023-03-31,XOM,Finance,382.3,451637.0
2023-04-01,XOM,Finance,428.34,277946.0
2023-04-02,XOM,Finance,194.54,964899.0
2023-04-03,XOM,Finance,364.54,363503.0
2023-04-04,XOM,Finance,256.8,2418292.0
2023-04-05,XOM,Finance,247.48,2126393.0
2023-04-06,XOM,Finance,376.01,3102083.0
2023-04-07,XOM,Finance,254.87,4626226.0
2023-04-08,XOM,Finance,238.44,2479897.0
2023-04-09,XOM,Finance,434.36,1394416.0
2023-04-10,XOM,Finance,140.51,2085196.0
2023-04-11,XOM,Finance,370.36,4018198.0
2023-04-12,XOM,Finance,199.49,1660121.0
2023-04-13,XOM,Finance,106.2,543035.0
2023-04-14,XOM,Finance,166.71,3199072.0
2023-04-15,XOM,Finance,342.66,2135115.0
2023-04-16,XOM,Finance,383.65,789317.0
2023-04-17,XOM,Finance,108.42,4652636.0
2023-04-18,XOM,Finance,114.57,851240.0
2023-04-19,XOM,Finance,461.02,4415596.0
2023-04-20,XOM,Finance,129.32,4384874.0
2023-04-21,XOM,Finance,457.67,1095791.0
2023-04-22,XOM,Finance,191.27,2320943.0
2023-04-23,XOM,Finance,396.01,3162138.0
2023-04-24,XOM,Finance,223.89,1641121.0
2023-04-25,XOM,Finance,443.5,2060299.0
2023-04-26,XOM,Finance,380.18,2953501.0
2023-04-27,XOM,Finance,260.73,2927433.0
2023-04-28,XOM,Finance,130.52,2559622.0
2023-04-29,XOM,Finance,393.08,1997459.0
2023-04-30,XOM,Finance,346.75,4340012.0
2023-05-01,XOM,Finance,101.16,4049842.0
2023-05-02,XOM,Finance,103.77,1315442.0
2023-05-03,XOM,Finance,,4217095.0
2023-05-04,XOM,Finance,203.76,2680309.0
2023-05-05,XOM,Finance,,3415537.0
2023-05-06,XOM,Finance,281.69,2691318.0
2023-05-07,XOM,Finance,445.37,4347328.0
2023-05-08,XOM,Finance,466.78,1551469.0
2023-05-09,XOM,Finance,498.72,3400874.0
2023-05-10,XOM,Finance,161.47,4836416.0
2023-05-11,XOM,Finance,445.19,4163997.0
2023-05-12,XOM,Finance,206.41,4812838.0
2023-05-13,XOM,Finance,336.33,148926.0
2023-05-14,XOM,Finance,302.31,3851387.0
2023-05-15,XOM,Finance,107.2,2879060.0
2023-05-16,XOM,Finance,473.11,
2023-05-17,XOM,Finance,131.33,583791.0
2023-05-18,XOM,Finance,375.29,1770930.0
2023-05-19,XOM,Finance,414.0,2258714.0
2023-05-20,XOM,Finance,418.12,3548281.0
2023-05-21,XOM,Finance,154.2,2150181.0
2023-05-22,XOM,Finance,279.03,896266.0
2023-05-23,XOM,Finance,431.77,2722280.0
2023-05-24,XOM,Finance,221.07,4325872.0
2023-05-25,XOM,Finance,287.1,761259.0
2023-05-26,XOM,Finance,209.12,710326.0
2023-05-27,XOM,Finance,285.42,1345749.0
2023-05-28,XOM,Finance,455.14,1056277.0
2023-05-29,XOM,Finance,282.05,2326941.0
2023-05-30,XOM,Finance,322.36,1518180.0
2023-05-31,XOM,Finance,261.59,4796298.0
2023-06-01,XOM,Finance,284.05,174723.0
2023-06-02,XOM,Finance,106.07,3118967.0
2023-06-03,XOM,Finance,213.5,3826904.0
2023-06-04,XOM,Finance,274.63,1633017.0
2023-06-05,XOM,Finance,353.52,892515.0
2023-06-06,XOM,Finance,280.02,1493196.0
2023-06-07,XOM,Finance,235.13,1135211.0
2023-06-08,XOM,Finance,255.24,2289568.0
2023-06-09,XOM,Finance,196.92,4034740.0
2023-06-10,XOM,Finance,469.8,747122.0
2023-06-11,XOM,Finance,308.7,3882164.0
2023-06-12,XOM,Finance,105.36,1861331.0
2023-06-13,XOM,Finance,107.78,1977329.0
2023-06-14,XOM,Finance,489.18,2992970.0
2023-06-15,XOM,Finance,188.58,415315.0
2023-06-16,XOM,Finance,422.24,250594.0
2023-06-17,XOM,Finance,123.31,820892.0
2023-06-18,XOM,Finance,468.47,4163903.0
2023-06-19,XOM,Finance,449.77,4479455.0
2023-06-20,XOM,Finance,328.44,4059015.0
2023-06-21,XOM,Finance,103.6,2232942.0
2023-06-22,XOM,Finance,203.12,2772452.0
2023-06-23,XOM,Finance,262.73,2314979.0
2023-06-24,XOM,Finance,284.03,3505851.0
2023-06-25,XOM,Finance,219.07,296211.0
2023-06-26,XOM,Finance,113.18,
2023-06-27,XOM,Finance,336.05,2337699.0
2023-06-28,XOM,Finance,309.66,4440496.0
2023-06-29,XOM,Finance,213.2,4558434.0
2023-06-30,XOM,Finance,115.19,1913065.0
2023-07-01,XOM,Finance,497.84,4687281.0
2023-07-02,XOM,Finance,292.79,
2023-07-03,XOM,Finance,402.4,477332.0
2023-07-04,XOM,Finance,280.93,184153.0
2023-07-05,XOM,Finance,117.27,1226018.0
2023-07-06,XOM,Finance,223.84,4072162.0
2023-07-07,XOM,Finance,228.04,4272060.0
2023-07-08,XOM,Finance,435.34,1408064.0
2023-07-09,XOM,Finance,361.69,178947.0
2023-07-10,XOM,Finance,210.17,2053980.0
2023-07-11,XOM,Finance,487.1,2638361.0
2023-07-12,XOM,Finance,228.62,4069411.0
2023-07-13,XOM,Finance,499.29,1068410.0
2023-07-14,XOM,Finance,498.47,2510912.0
2023-07-15,XOM,Finance,176.48,2699087.0
2023-07-16,XOM,Finance,225.1,4036642.0
2023-07-17,XOM,Finance,294.42,2567286.0
2023-07-18,XOM,Finance,365.64,3467764.0
2023-07-19,XOM,Finance,311.22,3711880.0
2023-07-20,XOM,Finance,487.78,794934.0
2023-07-21,XOM,Finance,389.6,1140835.0
2023-07-22,XOM,Finance,184.82,1978292.0
2023-07-23,XOM,Finance,,4563786.0
2023-07-24,XOM,Finance,375.36,242617.0
2023-07-25,XOM,Finance,163.38,1368962.0
2023-07-26,XOM,Finance,415.07,2201847.0
2023-07-27,XOM,Finance,,1130120.0
2023-07-28,XOM,Finance,230.76,1134780.0
2023-07-29,XOM,Finance,104.32,3784334.0
2023-07-30,XOM,Finance,380.4,1564123.0
2023-07-31,XOM,Finance,145.31,1856608.0
2023-08-01,XOM,Finance,409.15,2667228.0
2023-08-02,XOM,Finance,296.75,849045.0
2023-08-03,XOM,Finance,413.71,972109.0
2023-08-04,XOM,Finance,333.57,4134480.0
2023-08-05,XOM,Finance,132.97,487405.0
2023-08-06,XOM,Finance,406.26,4661786.0
2023-08-07,XOM,Finance,127.92,4858669.0
2023-08-08,XOM,Finance,291.48,4636363.0
2023-08-09,XOM,Finance,168.94,1808175.0
2023-08-10,XOM,Finance,400.93,3487232.0
2023-08-11,XOM,Finance,464.64,3201004.0
2023-08-12,XOM,Finance,321.65,3032208.0
2023-08-13,XOM,Finance,310.86,2010155.0
2023-08-14,XOM,Finance,405.59,1808086.0
2023-08-15,XOM,Finance,102.03,4287442.0
2023-08-16,XOM,Finance,467.1,3912197.0
2023-08-17,XOM,Finance,178.98,4000838.0
2023-08-18,XOM,Finance,493.65,781376.0
2023-08-19,XOM,Finance,394.5,1815872.0
2023-08-20,XOM,Finance,409.7,1056740.0
2023-08-21,XOM,Finance,362.48,2310846.0
2023-08-22,XOM,Finance,288.67,4528760.0
2023-08-23,XOM,Finance,328.65,2409231.0
2023-08-24,XOM,Finance,118.56,4710764.0
2023-08-25,XOM,Finance,349.58,1604819.0
2023-08-26,XOM,Finance,350.44,4595433.0
2023-08-27,XOM,Finance,456.48,2067582.0
2023-08-28,XOM,Finance,302.26,940268.0
2023-08-29,XOM,Finance,130.86,3830864.0
2023-08-30,XOM,Finance,222.48,152635.0
2023-08-31,XOM,Finance,362.25,4315250.0
2023-09-01,XOM,Finance,195.7,1083638.0
2023-09-02,XOM,Finance,212.21,4075904.0
2023-09-03,XOM,Finance,428.19,3363457.0
2023-09-04,XOM,Finance,333.73,4286080.0
2023-09-05,XOM,Finance,303.41,2891671.0
2023-09-06,XOM,Finance,227.38,2161892.0
2023-09-07,XOM,Finance,392.37,3531543.0
2023-09-08,XOM,Finance,215.09,4178140.0
2023-09-09,XOM,Finance,394.83,3696219.0
2023-09-10,XOM,Finance,128.04,3565685.0
2023-09-11,XOM,Finance,445.82,196748.0
2023-09-12,XOM,Finance,299.83,4009308.0
2023-09-13,XOM,Finance,275.4,1548598.0
2023-09-14,XOM,Finance,344.41,4923325.0
2023-09-15,XOM,Finance,349.68,1058395.0
2023-09-16,XOM,Finance,152.81,1015767.0
2023-09-17,XOM,Finance,402.49,401364.0
2023-09-18,XOM,Finance,210.37,1427878.0
2023-09-19,XOM,Finance,461.98,3142244.0
2023-09-20,XOM,Finance,427.14,3469415.0
2023-09-21,XOM,Finance,238.51,2518126.0
2023-09-22,XOM,Finance,423.1,2209571.0
2023-09-23,XOM,Finance,242.56,3803713.0
2023-09-24,XOM,Finance,140.38,3592804.0
2023-09-25,XOM,Finance,484.76,481856.0
2023-09-26,XOM,Finance,361.04,3743512.0
2023-09-27,XOM,Finance,282.44,3865444.0
2023-09-28,XOM,Finance,259.11,863361.0
2023-09-29,XOM,Finance,229.88,2808089.0
2023-09-30,XOM,Finance,492.58,4679097.0
2023-10-01,XOM,Finance,153.9,
2023-10-02,XOM,Finance,225.92,3408085.0
2023-10-03,XOM,Finance,294.2,4055199.0
2023-10-04,XOM,Finance,291.2,4098880.0
2023-10-05,XOM,Finance,288.55,3368896.0
2023-10-06,XOM,Finance,170.31,1761127.0
2023-10-07,XOM,Finance,157.97,4353459.0
2023-10-08,XOM,Finance,201.91,4756630.0
2023-10-09,XOM,Finance,465.81,2954135.0
2023-10-10,XOM,Finance,145.22,576377.0
2023-10-11,XOM,Finance,402.97,498422.0
2023-10-12,XOM,Finance,403.02,221937.0
2023-10-13,XOM,Finance,423.91,1233629.0
2023-10-14,XOM,Finance,454.65,478355.0
2023-10-15,XOM,Finance,205.21,1991369.0
2023-10-16,XOM,Finance,189.82,4093611.0
2023-10-17,XOM,Finance,286.2,1448416.0
2023-10-18,XOM,Finance,206.04,3215848.0
2023-10-19,XOM,Finance,393.72,1775259.0
2023-10-20,XOM,Finance,354.38,1139474.0
2023-10-21,XOM,Finance,450.0,2059129.0
2023-10-22,XOM,Finance,133.1,649391.0
2023-10-23,XOM,Finance,466.03,527479.0
2023-10-24,XOM,Finance,,1460764.0
2023-10-25,XOM,Finance,296.28,3271553.0
2023-10-26,XOM,Finance,275.44,2694545.0
2023-10-27,XOM,Finance,404.12,3282999.0
2023-10-28,XOM,Finance,268.13,1225832.0
2023-10-29,XOM,Finance,477.42,3347727.0
2023-10-30,XOM,Finance,461.01,2953502.0
2023-10-31,XOM,Finance,448.86,662834.0
2023-11-01,XOM,Finance,128.5,940597.0
2023-11-02,XOM,Finance,441.7,950122.0
2023-11-03,XOM,Finance,412.65,4741184.0
2023-11-04,XOM,Finance,141.41,2672703.0
2023-11-05,XOM,Finance,142.97,830559.0
2023-11-06,XOM,Finance,140.47,621727.0
2023-11-07,XOM,Finance,104.53,1962015.0
2023-11-08,XOM,Finance,319.45,2550503.0
2023-11-09,XOM,Finance,489.36,1632713.0
2023-11-10,XOM,Finance,275.47,3060356.0
2023-11-11,XOM,Finance,316.3,4840616.0
2023-11-12,XOM,Finance,487.19,2105464.0
2023-11-13,XOM,Finance,202.07,2976673.0
2023-11-14,XOM,Finance,443.39,1382322.0
2023-11-15,XOM,Finance,318.56,4705677.0
2023-11-16,XOM,Finance,327.79,4117641.0
2023-11-17,XOM,Finance,237.27,
2023-11-18,XOM,Finance,324.63,3596425.0
2023-11-19,XOM,Finance,129.26,1805692.0
2023-11-20,XOM,Finance,405.86,1108507.0
2023-11-21,XOM,Finance,213.88,
2023-11-22,XOM,Finance,455.04,2818181.0
2023-11-23,XOM,Finance,247.14,1861987.0
2023-11-24,XOM,Finance,157.13,1082099.0
2023-11-25,XOM,Finance,378.35,3586082.0
2023-11-26,XOM,Finance,165.83,1650642.0
2023-11-27,XOM,Finance,401.47,1891825.0
2023-11-28,XOM,Finance,487.24,3210041.0
2023-11-29,XOM,Finance,411.82,2594903.0
2023-11-30,XOM,Finance,108.98,616031.0
2023-12-01,XOM,Finance,339.95,147367.0
2023-12-02,XOM,Finance,378.16,1732748.0
2023-12-03,XOM,Finance,430.18,4962944.0
2023-12-04,XOM,Finance,122.4,
2023-12-05,XOM,Finance,292.04,
2023-12-06,XOM,Finance,314.15,344697.0
2023-12-07,XOM,Finance,167.65,554623.0
2023-12-08,XOM,Finance,228.98,1410646.0
2023-12-09,XOM,Finance,276.09,141340.0
2023-12-10,XOM,Finance,433.28,1069738.0
2023-12-11,XOM,Finance,471.76,992743.0
2023-12-12,XOM,Finance,351.37,2114751.0
2023-12-13,XOM,Finance,257.98,1513285.0
2023-12-14,XOM,Finance,201.61,3240283.0
2023-12-15,XOM,Finance,492.85,2625525.0
2023-12-16,XOM,Finance,493.21,1430657.0
2023-12-17,XOM,Finance,469.99,1064211.0
2023-12-18,XOM,Finance,414.27,1045161.0
2023-12-19,XOM,Finance,230.31,2428767.0
2023-12-20,XOM,Finance,426.8,2807133.0
2023-12-21,XOM,Finance,263.52,4919523.0
2023-12-22,XOM,Finance,230.71,3186810.0
2023-12-23,XOM,Finance,397.95,3945979.0
2023-12-24,XOM,Finance,131.86,2794991.0
2023-12-25,XOM,Finance,119.43,1897555.0
2023-12-26,XOM,Finance,279.18,153010.0
2023-12-27,XOM,Finance,278.26,1007272.0
2023-12-28,XOM,Finance,458.26,4474984.0
2023-12-29,XOM,Finance,150.46,2596282.0
2023-12-30,XOM,Finance,149.31,4174411.0
2023-12-31,XOM,Finance,158.98,636364.0
2023-01-01,CVX,Finance,170.67,3668125.0
2023-01-02,CVX,Finance,332.09,2741436.0
2023-01-03,CVX,Finance,461.61,1876025.0
2023-01-04,CVX,Finance,228.07,1254258.0
2023-01-05,CVX,Finance,368.1,
2023-01-06,CVX,Finance,175.16,1090170.0
2023-01-07,CVX,Finance,349.92,1833341.0
2023-01-08,CVX,Finance,234.58,1512210.0
2023-01-09,CVX,Finance,184.48,3263257.0
2023-01-10,CVX,Finance,225.27,2774986.0
2023-01-11,CVX,Finance,171.54,3515814.0
2023-01-12,CVX,Finance,460.77,2050256.0
2023-01-13,CVX,Finance,258.87,2903528.0
2023-01-14,CVX,Finance,198.11,3508168.0
2023-01-15,CVX,Finance,279.36,4354284.0
2023-01-16,CVX,Finance,228.21,943214.0
2023-01-17,CVX,Finance,397.77,265301.0
2023-01-18,CVX,Finance,488.49,4914974.0
2023-01-19,CVX,Finance,275.21,1202020.0
2023-01-20,CVX,Finance,444.41,397180.0
2023-01-21,CVX,Finance,326.35,3505914.0
2023-01-22,CVX,Finance,162.89,4277927.0
2023-01-23,CVX,Finance,376.25,4976831.0
2023-01-24,CVX,Finance,305.37,1767391.0
2023-01-25,CVX,Finance,360.24,3329065.0
2023-01-26,CVX,Finance,455.87,3559340.0
2023-01-27,CVX,Finance,276.17,3318622.0
2023-01-28,CVX,Finance,460.47,4740604.0
2023-01-29,CVX,Finance,400.27,687426.0
2023-01-30,CVX,Finance,295.44,3530460.0
2023-01-31,CVX,Finance,341.29,3240380.0
2023-02-01,CVX,Finance,230.23,1231614.0
2023-02-02,CVX,Finance,493.44,2156744.0
2023-02-03,CVX,Finance,366.94,2566507.0
2023-02-04,CVX,Finance,117.54,1766561.0
2023-02-05,CVX,Finance,230.65,876385.0
2023-02-06,CVX,Finance,349.33,2004514.0
2023-02-07,CVX,Finance,122.53,2397167.0
2023-02-08,CVX,Finance,109.55,1176419.0
2023-02-09,CVX,Finance,280.01,1106840.0
2023-02-10,CVX,Finance,233.08,1081489.0
2023-02-11,CVX,Finance,275.32,4243315.0
2023-02-12,CVX,Finance,205.08,4659512.0
2023-02-13,CVX,Finance,165.89,3372145.0
2023-02-14,CVX,Finance,375.66,319356.0
2023-02-15,CVX,Finance,305.83,3631024.0
2023-02-16,CVX,Finance,180.06,
2023-02-17,CVX,Finance,227.84,1775255.0
2023-02-18,CVX,Finance,336.72,584600.0
2023-02-19,CVX,Finance,128.89,1595318.0
2023-02-20,CVX,Finance,158.98,2008151.0
2023-02-21,CVX,Finance,129.3,3017167.0
2023-02-22,CVX,Finance,424.93,3389363.0
2023-02-23,CVX,Finance,,2457761.0
2023-02-24,CVX,Finance,401.33,746231.0
2023-02-25,CVX,Finance,386.53,869822.0
2023-02-26,CVX,Finance,367.75,2886202.0
2023-02-27,CVX,Finance,290.8,4309229.0
2023-02-28,CVX,Finance,356.91,3987875.0
2023-03-01,CVX,Finance,115.34,1749379.0
2023-03-02,CVX,Finance,348.59,2396482.0
2023-03-03,CVX,Finance,411.15,2857867.0
2023-03-04,CVX,Finance,300.14,3346582.0
2023-03-05,CVX,Finance,243.01,2492001.0
2023-03-06,CVX,Finance,210.97,2372133.0
2023-03-07,CVX,Finance,357.12,2416830.0
2023-03-08,CVX,Finance,377.12,2325653.0
2023-03-09,CVX,Finance,448.39,1333387.0
2023-03-10,CVX,Finance,236.93,4905865.0
2023-03-11,CVX,Finance,407.91,150818.0
2023-03-12,CVX,Finance,324.54,2349119.0
2023-03-13,CVX,Finance,453.13,2551603.0
2023-03-14,CVX,Finance,311.12,1597116.0
2023-03-15,CVX,Finance,307.05,4412946.0
2023-03-16,CVX,Finance,331.15,3006273.0
2023-03-17,CVX,Finance,399.73,295428.0
2023-03-18,CVX,Finance,485.88,3994099.0
2023-03-19,CVX,Finance,129.43,4695772.0
2023-03-20,CVX,Finance,121.37,4389991.0
2023-03-21,CVX,Finance,475.02,3907114.0
2023-03-22,CVX,Finance,311.95,4081048.0
2023-03-23,CVX,Finance,345.96,3390633.0
2023-03-24,CVX,Finance,292.97,1282618.0
2023-03-25,CVX,Finance,137.46,1771179.0
2023-03-26,CVX,Finance,407.24,195494.0
2023-03-27,CVX,Finance,398.89,3097439.0
2023-03-28,CVX,Finance,224.68,3328409.0
2023-03-29,CVX,Finance,222.5,4998841.0
2023-03-30,CVX,Finance,435.14,3114130.0
2023-03-31,CVX,Finance,128.94,4847492.0
2023-04-01,CVX,Finance,452.44,2211278.0
2023-04-02,CVX,Finance,202.66,3988832.0
2023-04-03,CVX,Finance,337.19,4635751.0
2023-04-04,CVX,Finance,474.4,316651.0
2023-04-05,CVX,Finance,371.25,1640856.0
2023-04-06,CVX,Finance,265.77,3554520.0
2023-04-07,CVX,Finance,375.81,705502.0
2023-04-08,CVX,Finance,237.59,2635244.0
2023-04-09,CVX,Finance,210.9,1660155.0
2023-04-10,CVX,Finance,498.67,4140114.0
2023-04-11,CVX,Finance,400.32,1711589.0
2023-04-12,CVX,Finance,357.89,568163.0
2023-04-13,CVX,Finance,242.12,939812.0
2023-04-14,CVX,Finance,119.66,870008.0
2023-04-15,CVX,Finance,112.42,4598907.0
2023-04-16,CVX,Finance,,3100102.0
2023-04-17,CVX,Finance,404.81,4031926.0
2023-04-18,CVX,Finance,314.95,1144654.0
2023-04-19,CVX,Finance,436.31,2478772.0
2023-04-20,CVX,Finance,113.37,3576452.0
2023-04-21,CVX,Finance,246.7,3497559.0
2023-04-22,CVX,Finance,194.83,448737.0
2023-04-23,CVX,Finance,278.91,2921562.0
2023-04-24,CVX,Finance,128.95,1549299.0
2023-04-25,CVX,Finance,481.65,1612185.0
2023-04-26,CVX,Finance,189.3,2864630.0
2023-04-27,CVX,Finance,468.92,281601.0
2023-04-28,CVX,Finance,270.36,4362986.0
2023-04-29,CVX,Finance,494.21,3468737.0
2023-04-30,CVX,Finance,321.62,2644544.0
2023-05-01,CVX,Finance,472.33,1395129.0
2023-05-02,CVX,Finance,102.14,3599585.0
2023-05-03,CVX,Finance,399.3,1514780.0
2023-05-04,CVX,Finance,461.22,4954078.0
2023-05-05,CVX,Finance,155.89,2128217.0
2023-05-06,CVX,Finance,138.45,759297.0
2023-05-07,CVX,Finance,269.83,2664878.0
2023-05-08,CVX,Finance,473.47,
2023-05-09,CVX,Finance,316.95,689306.0
2023-05-10,CVX,Finance,310.98,1545819.0
2023-05-11,CVX,Finance,156.45,4010920.0
